F5	3124	208
D6	3333	1249
A#3	3333	416
F4	3749	416
D5	4166	833
A#4	4166	833
A#5	4583	208
D#6	4791	1458
D4	4999	416
A4	5416	416
F#5	5833	833
C5	5833	833
D6	6249	208
D6	6458	1874
G3	6666	416
D4	7083	416
A#4	7499	833
F3	8333	416
D4	8749	416
A#4	9166	833
F5	9583	416
A#5	9999	416
D#3	9999	416
C6	10416	416
A#3	10416	416
D6	10833	374
G4	10833	833
C6	11249	791
F3	11666	416
D6	12083	749
F5	12083	749
A#3	12083	416
D#4	12499	416
D6	12916	416
F5	12916	416
C4	12916	416
D4	13333	416
A#2	13333	1499
F3	13749	416
A#3	14166	416
C4	14583	416
F4	14999	416
D4	15416	416
D#4	15833	416
F2	15833	749
C3	15833	749
F4	16249	416
D5	16666	1249
F4	16666	1249
A#2	16666	374
F3	17083	374
D4	17499	374
A#3	17499	374
A#4	17916	416
F3	17916	187
A#2	18124	187
D#5	18333	1249
A2	18333	374
G3	18749	187
D#3	18958	187
C4	19166	374
F#3	19166	374
D3	19166	374
D5	19583	416
A3	19583	374
A5	19999	416
D5	19999	416
G2	19999	374
G5	20416	416
D3	20416	374
D5	20833	416
F3	20833	749
A#4	21249	416
A4	21666	833
F2	21666	374
D3	22083	374
A#4	22499	416
F3	22499	749
F5	22916	416
C5	22916	416
G5	23333	416
D#5	23333	416
D#2	23333	374
A#5	23749	416
A#2	23749	374
D6	24166	416
F5	24166	416
F3	24166	374
C6	24583	833
G2	24583	374
F2	24999	374
A#5	25416	833
D#5	25416	833
C3	25416	374
D#3	25833	374
A#5	26249	2083
D5	26249	2083
C3	26249	374
A#2	26666	374
F3	27083	374
A#3	27499	374
D#4	27916	374
D4	28333	1499
A#2	29999	374
F3	30416	374
C5	30833	208
A#3	30833	374
D5	31041	208
D5	31249	208
F3	31249	374
C5	31458	208
D5	31666	833
D4	31666	374
A#3	31666	374
F3	32083	374
C5	32499	208
A#3	32499	374
D5	32708	208
D5	32916	208
F3	32916	374
C5	33124	208
D5	33333	833
A2	33333	374
G3	33749	374
C5	34166	208
C4	34166	374
D4	34166	374
D5	34374	208
D5	34583	208
G3	34583	374
C5	34791	208
D#5	34999	416
D3	34999	374
D5	35416	416
F#3	35416	374
C5	35833	416
C4	35833	374
D4	35833	374
A#4	36249	416
A#3	36249	374
A#2	36666	374
G2	36666	374
F3	37083	374
C5	37499	208
A#3	37499	374
D5	37708	208
D5	37916	208
F3	37916	374
C5	38124	208
D5	38333	833
D4	38333	374
A#3	38333	374
F3	38749	374
C5	39166	208
